gene	count_2	count_3	count_4	count_5	count_6	count_7	count_8	count_9	count_10	count_11	count_12	count_13	count_14	count_15	count_16	count_18	count_19	count_20	count_21	count_22	count_23	count_24	count_25	count_26	count_27	count_28	count_29	count_30	count_31	count_32	count_34	count_35	count_36	count_37	count_38	count_39	count_40	count_41	count_42	count_43	count_44	count_45	count_46	count_47	count_48	count_50	count_51	count_52	count_53	count_54	count_55	count_56	count_57	count_58	count_59	count_60	count_61	count_62	count_63	count_64
Rv0011c	80.92691794	58.31081314	46.64884803	42.50701325	47.84624679	48.87208465	56.28888824	93.22220933	80.00991616	58.09919288	15.39057907	0	0	32.17072829	0	61.41627546	53.5325442	58.46108475	41.31274965	56.09923658	25.71403639	88.6264427	62.05980311	61.88313251	14.47618512	38.55574085	10.3890657	0	0	0	71.17814279	63.12767844	89.63777333	71.63692793	72.07697384	87.99317233	73.14413771	72.72913477	82.32179832	110.0186741	100.5203107	96.0031434	174.571728	159.7191105	198.8059476	68.66635374	121.8928625	76.93773831	82.33289031	72.27767003	86.52964452	80.14404451	82.83656373	76.6808309	113.2508899	110.5365223	118.259951	174.6779669	191.966707	215.0745932
Rv0012	279.8722579	244.2076789	248.2385127	233.4221331	399.5472297	510.5846739	623.059763	590.4073258	641.8573274	354.4050766	230.858686	200.7813933	132.9930771	128.6829132	239.0485196	285.1469932	257.5819172	244.2838184	247.8764979	404.2444989	431.5486107	523.5525041	668.0555276	664.2122889	412.571276	385.5574085	187.0031825	131.7024053	135.2548279	168.3499342	359.7123592	351.7113513	267.4438483	247.8006941	242.4915244	205.7686491	204.0615436	236.6187604	251.2339326	244.4859424	242.1625668	246.7370508	367.9892676	380.0723279	329.4895775	358.9499982	292.4207737	295.3275791	229.5420138	207.2724717	207.1331387	197.6886431	223.8526538	239.531425	277.6219732	266.2738529	344.1894096	459.2825853	522.1494431	444.1992856
Rv0013	248.4006787	151.5084376	151.9419622	129.7196784	93.8283541	91.9566856	129.0762437	153.4282195	115.5698789	98.7686279	30.78115814	73.01141574	33.24826927	80.42682073	55.16504298	224.0681698	134.1789744	119.6364341	92.38441654	80.02391101	95.03013448	95.19136439	175.2276794	99.01301201	108.5713884	57.83361127	62.33439417	76.82640309	20.80843506	70.1458059	261.304994	254.1021679	191.7660561	180.2186866	174.8844404	159.7414513	133.0375258	109.0937021	100.6155313	96.68307723	119.7105519	102.2837229	182.5068066	189.2967236	155.7081548	259.0471855	251.3150004	234.5184318	172.7427414	155.263143	143.0205005	117.5445986	115.5279166	105.6605429	161.2252253	128.2059292	130.6154683	192.7481014	175.8415036	134.0163295
Rv0014c	342.53442	324.4473449	340.5365906	353.6143774	254.1443498	254.6492832	252.329499	221.4027472	122.6818714	232.3967715	269.3351337	419.8156405	265.9861541	273.4511905	349.3786056	304.0443087	338.5759613	299.4042697	250.8041731	197.9973056	233.6623307	215.0011851	116.8184529	115.5151807	224.3808694	347.0016676	155.8359854	340.2312137	187.2759155	308.641546	245.0630017	302.9067596	363.6942443	335.2067571	352.0038257	435.9046383	410.7732372	356.6716472	330.5067755	242.2633429	236.6796407	209.053574	164.6528798	186.3389623	177.9521769	247.1988735	366.8995511	379.6757511	394.9894358	420.663688	436.0107736	479.7956798	420.8319074	316.4687135	232.793496	206.6909691	166.5053041	112.9383406	297.1644625	256.1441136
Rv0015c	470.1067143	487.4185919	454.8262683	448.5222777	577.2618606	626.9774018	775.4279604	656.4397241	663.1933051	1400.190548	2108.509333	2391.123866	2102.953031	1946.329062	1590.592073	463.6591345	459.8932206	457.6667777	382.5495558	381.1448133	520.9887373	682.7518549	854.234937	697.2166263	1729.904122	2149.482552	2992.05092	2085.288084	1477.398889	2139.44708	506.8457014	518.8140296	531.9487532	557.3262883	590.0254603	550.0701388	556.0014526	534.5093261	482.9545501	427.8503992	353.6487296	341.8429686	352.1191105	424.4387474	378.1483759	548.2537107	480.0421748	504.1274468	492.6946063	608.05024	612.2084435	627.6169174	523.3386919	405.9724258	340.5391343	311.4746612	283.5885392	316.2273538	590.4895908	524.1767725
Rv0016c	394.7997212	371.5445401	327.5415544	331.2615515	287.6988606	279.7283793	268.8279663	304.9143097	259.587728	261.446368	300.1162919	209.9078203	157.929279	225.195098	174.6893028	329.3532134	342.3997145	275.1846775	289.839842	192.2223842	238.134337	352.8645404	211.7334459	264.0346987	246.0951471	298.8069916	197.3922482	329.2560133	187.2759155	175.3645147	399.8396343	423.8572696	485.6603949	464.5136647	543.6503531	482.3830832	507.7687241	495.6540349	464.6608172	400.0679058	272.31866	277.2427225	242.0198956	286.9028467	247.464746	366.2205533	431.6106201	479.4986524	434.071504	469.2312229	514.9186359	483.7138331	454.6314417	359.5535951	320.4842892	266.6847693	232.9897542	218.3474586	292.5572615	272.3557663
Rv0017c	202.0362986	227.0134648	227.9129432	228.6584161	186.4139485	145.3301465	141.6927187	141.7754434	97.78989753	92.95870861	161.6010802	91.26426968	83.12067317	273.4511905	147.1067813	181.2117578	211.3492654	191.4600525	156.7932703	101.4736191	120.7441709	113.244899	69.36095642	66.00867468	123.0475735	183.139769	238.948511	137.1900055	31.21265259	91.18954767	158.5982779	199.4622445	200.2155183	245.0974138	274.3394896	254.5033292	300.5270006	206.7300748	193.3037783	251.1537409	190.0747694	174.9589997	118.0342934	106.479407	118.1713675	161.2986113	208.7847695	229.0695835	247.5197652	256.6048497	287.8343616	299.5606286	213.8790207	176.4428484	205.267238	153.271832	142.3826276	84.32729434	121.3229588	124.2893378
Rv0018c	550.1906435	559.6841295	578.7789217	508.6183999	418.8100044	493.2222227	411.491183	293.2615335	247.141741	488.0332202	407.8503453	374.1835057	290.9223561	418.2194678	239.0485196	463.6591345	498.82598	480.842422	405.3203627	294.5209921	340.9904826	395.5365313	281.0944023	292.9134939	383.6189058	269.8901859	384.3954307	351.2064141	322.5307434	427.889416	529.7755729	534.7285704	538.1940079	551.0186343	638.6355124	640.3195463	581.9729218	471.2449417	414.6579471	388.9549084	397.5121379	319.4123276	456.2670164	603.3833065	353.123851	539.6367565	546.9916769	538.7821221	564.3450646	591.9885355	598.7582397	609.450934	506.7159701	416.230731	420.3652824	387.0832861	313.5947954	383.2374359	509.8635738	484.188029
Rv0019c	284.649194	310.9910034	257.5682824	246.9804046	285.8347211	327.9574102	370.7302639	258.303205	202.6917876	307.9257223	92.34347442	255.5399551	232.7378849	514.7316527	183.8834766	264.8998694	298.2527462	291.679055	229.9851496	202.9472382	277.2643924	303.6276278	273.793249	198.026024	224.3808694	395.1963437	207.7813139	351.2064141	260.1054382	266.5540624	332.4831368	323.5956626	308.9564237	311.3277811	303.3937736	311.3604559	292.5765508	254.0538269	201.8408537	250.0424411	245.8178508	234.1758919	283.679058	402.2555376	269.7087681	327.1749796	327.6252232	294.8916712	290.2494931	310.9087076	297.9220144	283.1756239	228.0083343	210.2952553	220.9965283	235.4551199	212.3972254	266.5344839	474.5416997	360.9794681
Rv0020c	3364.930008	3490.923851	3294.741495	2975.124488	4853.59784	5277.542089	5830.752423	4198.883679	4039.611767	4142.472452	5817.638888	6644.038833	5677.141977	3780.060574	4826.941261	3424.800987	3445.549208	3225.172772	3358.043422	3794.948357	4437.34828	5609.725577	5271.432688	5280.693974	6304.378621	6544.837009	8207.361899	5822.343834	4276.133404	4615.594028	2928.813379	3345.236473	3580.000414	3525.528057	3195.971243	3438.953673	3311.097306	3504.946522	3614.841633	2913.827914	3122.52638	3171.692635	3787.016236	4077.273961	4102.631828	2893.680931	2792.75066	3177.768342	3477.522427	3542.370675	3424.19772	3247.436683	3642.03835	3694.785053	3262.648034	3468.956583	3625.461781	4046.957206	5901.056574	4825.668637
Rv0021c	115.2084596	91.45328385	76.30418714	71.45575503	57.16694422	65.59148203	59.20038246	93.22220933	64.00793293	151.0579015	92.34347442	136.8964045	74.80860585	64.34145658	193.0776504	109.3344684	99.06996816	87.90041671	60.50528689	58.5742029	48.07406803	41.03076051	58.40922646	45.38096384	79.61901818	173.5008338	145.4469197	109.7520044	72.8295227	210.4374177	91.24178036	97.60918348	65.7588583	73.88966151	108.3948289	81.6757138	68.90389784	60.77366056	67.68681195	55.56498691	38.38048228	64.60024603	47.61047128	44.36641959	41.70754145	91.2858585	91.16527949	83.04044843	95.62079349	92.9284329	77.11450185	74.80110821	55.40907273	77.70666142	50.72696112	58.76105087	58.83579651	39.90488036	39.16120823	48.63495827
Rv0022c	3.090958671	3.488681128	4.998090861	1.465759077	0.621379828	1.286107491	2.911494219	0	0	0	0	0	33.24826927	32.17072829	0	2.362164441	1.738069617	2.296685472	1.951783448	0	0	0	0	8.251084334	0	0	0	16.46280066	0	0	5.25476222	7.957270392	8.816830164	4.054920449	5.028626082	8.573693714	4.240239867	4.981447587	6.707702085	5.556498691	0	3.588902557	3.967539273	1.478880653	8.341508291	7.001275283	4.680360331	4.577032591	6.25313091	4.589058415	6.500931842	1.06858726	3.878635091	4.616237312	5.898483851	3.287331517	2.941789826	5.270455896	0.767866828	3.242330551
Rv0023	108.745546	163.2204385	118.9545625	110.6648104	116.8194078	105.4608143	116.4597688	46.61110467	76.45391989	133.6281436	215.468107	73.01141574	66.49653853	128.6829132	128.7184336	110.0093725	129.6599934	127.9880177	91.73382206	70.12404573	81.6141155	116.5273599	94.914993	90.76192768	144.7618512	134.945093	72.72345987	82.31400331	31.21265259	70.1458059	73.08896542	71.61543353	82.65778278	74.34020823	74.31191877	76.71199639	79.50449751	96.64008318	84.76096271	36.67289136	53.00161839	41.27237941	52.56989537	73.94403266	51.43930113	70.82059229	70.20540496	67.34776526	68.52389288	76.10188538	95.272277	86.55556807	89.48565246	75.14208513	51.12019337	49.72088919	41.77341553	44.42241398	80.62601695	76.73515638
Rv0024	175.0606593	294.2951723	252.5701915	172.2266916	265.9505666	261.7228744	281.4444412	155.3703489	206.2477839	307.9257223	592.5372942	629.7234608	498.724039	739.9267507	753.9222541	201.1214295	258.2771451	247.2068726	200.7083979	152.6229231	203.4762879	249.4670239	200.781716	334.1689155	521.1426644	809.6705578	436.3407592	510.3468206	405.7644836	561.1664472	119.4264141	100.7920916	114.6187921	135.6145617	155.3286723	132.666629	143.6381255	163.3914808	146.3498637	61.12148561	87.72681664	92.41424085	132.9125656	113.8738103	120.9518702	107.1733678	88.11287058	107.015381	124.2809768	136.5244878	139.6579496	147.8212376	169.8288079	139.5129499	96.3419029	96.15444687	104.7277178	88.84482797	208.0919104	135.0971063
Rv0025	82.89389164	77.00017632	79.96945377	72.92151411	67.7304013	118.3218892	94.13831309	89.33795061	60.45193666	40.66943502	30.78115814	54.75856181	8.312067317	0	27.58252149	102.9228792	100.8080378	101.8893191	59.20409792	49.4993264	68.19809651	93.55013396	36.50576654	82.51084334	50.66664793	48.19467606	62.33439417	16.46280066	52.02108764	63.13122531	64.01255795	67.37155599	83.75988656	90.1093433	81.01675354	81.22446676	72.61410773	68.7439767	77.44346953	82.23618063	72.19185953	100.4892716	97.20471219	100.5638844	80.63458015	71.89771156	93.81070054	83.69431023	72.69264682	79.16125765	84.28794389	67.67719314	82.83656373	88.99079707	68.81564493	69.03396186	94.13727442	109.1737293	122.8586925	87.54292489
Rv0026	118.018422	94.94196498	73.30533262	59.72968241	37.90416954	54.65956836	45.61340944	44.66897531	53.33994411	52.28927359	38.47644767	18.25285394	16.62413463	64.34145658	55.16504298	93.13676938	62.5705062	67.02145787	64.73415103	42.07442744	31.3040443	64.0079864	40.15634319	127.8918072	50.66664793	77.1114817	62.33439417	98.77680398	52.02108764	14.02916118	103.6621274	97.07869879	95.88302803	85.15332942	88.83906078	93.85938382	93.28527708	77.21243759	78.05326063	70.01188351	62.13982846	69.08637423	44.63481682	75.42291331	72.29307185	104.4805696	112.9391297	93.28428328	89.6282097	84.89758067	85.63296427	71.59534643	65.93679655	58.47233928	77.46675457	61.2265495	52.3638589	72.28053801	74.48308232	59.44272678
Rv0027	88.23282025	92.20085838	89.63242943	67.0584778	113.0911288	120.2510504	143.6337148	128.1805378	152.9078398	87.14878932	23.0858686	9.126426968	66.49653853	80.42682073	27.58252149	73.56454972	98.37474031	77.87851647	94.33619999	126.2232823	102.8561456	132.9396641	160.6253728	115.5151807	43.42855537	28.91680564	0	21.95040088	41.61687012	7.01458059	45.85974301	36.6034438	53.63571683	60.82380673	32.96543765	54.60089155	45.05254859	48.81818635	63.41827426	38.89549084	57.57072342	38.58070249	102.1641363	91.69060049	114.0006133	37.42989478	62.06564786	41.19329332	46.37738758	46.27300568	41.24729169	46.30544794	50.97634691	59.24171217	53.87281917	76.43045777	90.01876867	118.2087965	138.2160291	146.9856517
Rv0028	43.83541388	55.07132352	55.97861764	39.94193486	53.43866525	38.58322473	60.17088053	66.03239828	69.34192734	17.42975786	0	9.126426968	41.56033658	0	0	49.94290532	48.31833535	49.48313245	56.27642275	61.874158	38.01205379	77.13782976	47.4574965	20.62771084	0	0	0	0	0	0	23.40757716	27.58520403	36.0020565	27.93389642	22.90818548	32.03853967	28.09158912	25.40538269	35.97767482	38.89549084	28.32845121	43.96405633	54.553665	62.11298743	66.73206633	26.65870204	38.86734014	34.00081353	29.70237182	35.18278118	30.48712864	34.55098808	34.63067045	40.77676292	39.32322567	46.84447412	47.65699518	48.93994761	65.26868039	81.05826379
Rv0029	319.2117319	300.026577	348.8667421	344.819823	305.0974958	308.0227441	308.6183873	468.053176	529.8434448	441.5538659	1338.980379	2336.365304	964.1998088	466.4755602	441.3203439	301.6821443	263.8389678	310.4701179	327.574322	303.5958686	252.6683576	569.5069559	595.0439945	643.5845781	955.4282181	1175.950096	2150.536599	943.867238	1227.697668	448.9331578	193.4707908	226.5169638	217.1144428	223.9217181	225.1707012	200.8049317	169.6095947	184.8117055	185.9862851	194.4774542	168.1430652	223.4091842	236.0685867	244.0153078	191.8546907	225.3872082	245.6171704	248.9033914	193.8470582	189.6810811	197.0454858	188.0713578	179.2483503	144.3856448	186.3920897	205.4582198	188.8629068	216.0886918	214.234845	184.8128414
Rv0030	62.66216215	32.14570468	23.65763007	24.18502478	29.20485194	23.14993484	32.99693449	31.07406978	19.55797951	17.42975786	0	18.25285394	24.93620195	32.17072829	27.58252149	51.63016563	37.88991765	35.28544044	23.42140138	24.7496632	39.13005537	27.90091715	7.301153307	24.753253	57.90474049	0	41.55626278	32.92560133	93.63795776	0	49.68138826	48.80459174	58.04413191	38.74701762	55.87362313	44.67345672	37.63212882	29.39054076	24.39164395	46.67458901	42.03576631	34.99179993	64.47251319	34.01425502	40.31729007	48.73964717	53.72239684	50.78326636	48.98285879	23.71013514	47.2998834	43.45588191	42.94203136	34.10886458	55.4457482	40.26981108	35.30147791	54.21040351	39.16120823	51.87728882
Rv0031	13.48781966	7.226553765	6.33091509	4.030837463	6.835178113	2.572214982	1.940996146	0	1.777998137	0	0	9.126426968	8.312067317	0	0	5.73668507	6.25705062	4.802160533	6.831242068	2.47496632	4.472006329	13.12984336	3.650576654	0	0	0	0	0	0	7.01458059	10.03181878	5.304846928	6.612622623	10.8131212	9.498515932	5.866211489	7.950449751	5.977737104	6.707702085	10.00169764	11.87967309	0.897225639	9.918848182	19.22544849	19.46351935	9.424793651	7.732769242	11.76951238	8.598055001	8.41327376	5.380081525	11.39826411	4.986816546	7.180813596	9.437574161	11.09474387	8.825369477	7.529222709	7.678668281	14.05009906
Rv0032	75.86898557	47.84476975	34.65342997	35.17821786	18.02001503	33.43879476	41.73141715	48.55323403	37.33796088	34.85951573	15.39057907	18.25285394	58.18447122	16.08536415	55.16504298	73.22709766	53.5325442	41.13154891	28.30086	28.87460707	20.12402848	14.77107378	14.60230661	12.3766265	14.47618512	28.91680564	114.2797227	120.7272049	0	35.07290295	113.2162405	94.95676001	105.434594	88.30715644	63.13719414	61.82084415	58.83332816	44.33488352	53.66161668	68.90058377	50.26015537	32.30012301	33.72408382	29.57761306	19.46351935	113.9053633	110.7006965	107.233335	90.14930395	89.86906062	87.20215471	64.47143136	52.63861909	48.98340703	53.87281917	40.26981108	31.18297215	35.38734673	33.78614043	28.10019811
Rv0033	14.61180463	7.475745274	2.998854516	4.763717002	1.864139485	1.286107491	0	5.826388083	0	0	0	0	0	0	18.38834766	21.59693203	9.733189854	3.758212591	7.156539309	0	5.590007911	0	0	0	0	0	0	0	20.80843506	14.02916118	16.71969797	19.09744894	23.87891503	22.52733583	10.6159884	13.53741113	19.61110939	13.94805324	10.36644868	12.22429712	4.569105034	16.15006151	5.951308909	2.957761306	4.170754145	11.30975238	18.92493525	13.73109777	18.49884561	15.29686138	15.46773438	10.6858726	13.02113209	16.41328822	15.33605801	10.27291099	7.060295582	1.505844542	2.303600484	1.08077685
Rv0034	37.93449278	12.95795847	13.66144835	16.12334985	5.592418456	5.787483709	9.704980731	11.65277617	5.333994411	0	0	0	0	16.08536415	9.194173831	30.70813773	16.68546832	10.02190024	7.481836551	4.124943867	8.944012657	9.847382523	18.25288327	0	0	0	20.77813139	27.4380011	0	21.04374177	41.08268644	38.72538258	25.71575464	34.24155046	21.79071302	25.72108114	28.09158912	31.88126455	19.51331516	18.89209555	9.138210067	8.075030754	12.89450264	8.873283919	9.731759673	40.12269297	45.58263974	32.91104387	32.04729591	21.41560594	25.33121718	30.27663904	21.60953836	25.13284759	18.48191607	9.451078111	11.7671593	7.529222709	11.51800242	8.646214804
Rv0035	95.53872257	37.37872637	15.32747864	32.61313947	19.26277468	21.86382734	16.49846724	33.01619914	14.2239851	46.47935431	23.0858686	27.3792809	8.312067317	0	18.38834766	74.23945385	39.62798726	24.21959225	23.74669862	14.84979792	19.0060269	16.4123042	3.650576654	16.50216867	28.95237025	0	0	10.97520044	41.61687012	14.02916118	87.42013511	108.749362	92.57671672	83.35114256	81.01675354	66.33331452	89.5750672	80.6994509	95.12741139	52.2310877	29.24227221	43.96405633	8.926963364	14.78880653	15.2927652	95.05577596	99.50853051	101.3485788	91.9731338	91.01632523	86.52964452	85.48698081	91.14792464	66.67898339	33.03150956	23.8331535	36.47819384	13.55260088	15.35733656	22.69631386
Rv0036c	522.0910192	550.4640437	537.1281645	552.2247324	504.5604207	433.4182244	423.1371599	277.7244986	316.4836684	342.785238	146.2105012	246.4135281	199.4896156	176.9390056	376.9611271	554.0962874	540.5396508	499.0071162	462.8979744	467.7686345	411.4245822	446.4146744	321.2507455	317.6667469	180.952314	260.2512507	83.11252556	197.553608	197.680133	203.4228371	353.5021857	373.9917084	389.4099989	359.5362798	369.8833851	393.0361697	347.6996691	347.2068968	382.9488099	323.3882238	293.3365432	307.7483943	311.4518329	255.846353	280.8307791	401.7654893	378.498705	375.7525803	373.6245718	371.7137316	374.5881761	375.7865198	330.7921642	370.3248155	324.4166118	273.2594323	314.1831534	295.1455302	270.2891235	277.7596506
Rv0037c	393.1137437	470.7227607	473.4858075	432.3989279	587.8253177	633.4079393	699.7291107	619.5392662	616.9653535	1342.091356	1685.268408	1898.296809	1662.413463	1222.487675	1710.116333	429.2390241	548.1871571	481.4687908	473.3074861	431.4691284	579.1248195	792.7142931	978.3545432	734.3465058	1548.951808	1349.45093	2025.867811	2529.783702	1893.56759	1437.989021	234.0757716	296.0104586	228.8702163	290.6026322	268.7521273	254.9545762	278.7957713	313.3330532	326.8480289	307.8300275	286.9397961	322.1040045	399.7295817	362.32576	319.7578178	260.9321442	237.0704255	263.070397	272.7928359	249.7212621	298.3703546	335.1802039	334.9478446	320.5720356	293.7444958	313.5292434	364.7819384	419.3777049	444.5948935	338.2831542
Rv0038	319.7737244	368.3050505	445.4964987	442.6592414	713.9654229	837.8990303	1013.199988	691.3980526	698.7532678	540.3224938	538.6702674	237.2871012	374.0430293	337.7926471	386.1553009	342.5138439	415.3986384	487.5236889	455.4161379	557.6924108	793.7811233	1101.265612	854.234937	837.48506	752.7616264	674.7254648	228.5594453	329.2560133	218.4885681	287.5978042	273.2476354	327.3090555	301.2416973	304.5695804	245.8439418	265.3332581	302.6471205	317.3182113	354.8984194	352.282017	391.1153909	340.0485173	543.5528804	559.0168869	557.4908041	276.5503737	303.4094458	329.7643005	309.52998	299.05364	316.5281297	308.8217182	334.9478446	360.322968	379.86236	394.8906985	463.6260765	601.5848945	770.9382954	784.6439935
Rv0039c	220.0200581	187.1428234	162.604556	216.9323435	134.2180429	128.6107491	115.4892707	139.833314	124.4598696	133.6281436	184.6869488	146.0228315	174.5534137	80.42682073	18.38834766	256.1261158	193.2733414	154.0867162	130.769491	212.8471035	136.396193	144.428277	182.5288327	111.3896385	144.7618512	144.5840282	207.7813139	137.1900055	72.8295227	147.3061924	435.1898529	446.6681113	392.3489423	477.5795195	492.805356	443.5758379	461.1260856	422.4267554	419.5362759	361.1724149	346.3381615	320.3095532	197.3850788	155.2824686	144.5861437	451.8515356	379.3126807	482.3320535	464.8160643	431.7539125	431.7515423	388.9657627	396.4519154	361.6052561	296.1038893	320.9257393	249.4637772	135.5260088	99.05482082	75.65437953
Rv0040c	169.4407344	162.971247	191.926689	698.4342004	316.9037125	232.1424021	326.0873526	477.7638228	560.0694131	813.3887003	1231.246326	1268.573349	1271.746299	997.292577	1094.106686	187.9607991	194.3161832	193.5479484	232.5875276	648.4411758	356.6425047	492.3691261	481.8761183	606.4546986	861.3330148	1012.088197	727.2345987	1179.834048	2112.056158	953.9829602	674.0426811	641.3559936	816.6588939	1226.388162	1353.259152	1231.904413	1323.484869	1195.049276	1258.608828	1135.748333	1291.229082	1558.480935	1160.505237	968.6668278	1045.469039	720.0542349	714.0601913	1017.844867	1332.177431	1279.964876	1308.929001	1266.988295	1220.938918	1235.612854	1144.699099	1396.294062	1449.125668	1042.044423	973.655138	1127.250255
Rv0041	1060.198824	861.4550471	747.7143928	734.3452978	567.3197834	568.459511	617.2367745	627.3077836	627.6333423	1272.372324	2239.329255	1770.526832	2069.704762	2380.633894	1967.5532	1023.154655	868.6871945	824.5100845	650.5944827	627.8164565	566.8268021	671.263242	489.1772716	742.5975901	1954.284992	2245.871904	1932.366219	2030.412082	2590.650165	2279.738692	701.2719035	753.8187485	717.8369225	684.3804624	657.073808	605.1222774	639.21616	541.9814974	590.8875746	493.4170838	470.6178185	509.6241631	414.607854	323.874863	301.6845499	754.2527719	789.5564384	726.0045505	695.1397195	661.9716763	656.8182861	601.9708232	661.8613737	581.3894437	495.4726435	489.4014796	433.0314623	381.7315914	284.8785932	315.5868403
Rv0042c	230.9789116	192.6250366	144.944635	179.9219268	88.85731547	98.38722305	97.04980731	108.7592442	83.56591244	34.85951573	23.0858686	18.25285394	16.62413463	0	18.38834766	215.2944162	167.5499111	155.1306642	143.7813807	105.598563	68.19809651	67.29044724	40.15634319	20.62771084	7.238092562	0	0	49.38840199	62.42530517	0	260.3495827	309.2725759	310.0585274	286.5477117	276.0156983	268.4919874	212.0119934	188.2987188	185.9862851	217.8147487	234.8519987	220.7175073	223.1740841	248.4519497	198.8059476	301.5933968	340.8523284	294.8916712	293.3760585	247.0443113	264.0723348	230.4586524	230.2246972	219.0148147	248.129554	246.1389473	161.2100824	200.2773241	135.9124286	153.4703128
Rv0043c	138.2501515	137.553713	131.6163927	142.1786305	121.1690666	131.8260178	135.8697302	67.97452764	39.11595901	81.33887003	46.17173721	54.75856181	91.43274049	80.42682073	9.194173831	156.9152093	126.1838542	129.2407552	123.6129517	98.17366402	146.4582073	147.7107378	87.61383969	41.25542167	108.5713884	144.5840282	31.16719709	49.38840199	135.2548279	105.2187088	162.8976288	199.9927292	225.9312729	204.5482093	191.0877911	206.6711432	232.1531327	255.0501164	250.0143504	300.0509293	229.3690727	251.223179	199.3688485	178.944559	193.2449421	208.1532998	240.5298222	220.5693801	242.829917	230.2177638	248.3804304	278.1888834	295.3303576	279.0258997	316.1587344	287.6415077	262.4076525	190.4893345	254.1639201	211.8322627
Rv0044c	137.1261665	166.4599281	139.280132	172.5931314	139.1890816	152.4037377	111.6072784	99.04859742	76.45391989	69.71903146	38.47644767	18.25285394	41.56033658	176.9390056	193.0776504	185.5986346	173.4593478	159.7240351	196.4795338	176.5475975	169.9362405	116.5273599	120.4690296	140.2684337	79.61901818	38.55574085	20.77813139	170.1156069	104.0421753	21.04374177	205.8911379	270.0167086	195.0723674	204.5482093	145.2714201	189.5237558	133.0375258	170.8636522	209.7681379	206.7017513	198.2991585	192.0062868	131.9206808	165.6346331	136.2446354	209.230419	238.4948829	227.7618599	199.839642	195.0349826	166.7825273	177.7416809	189.2219834	211.3210858	211.9521864	184.5014814	167.6820201	115.9500297	95.21548668	122.1277841
Rv0045c	166.630772	169.4502262	198.9240163	197.1445959	224.9394979	213.4938435	265.916472	203.9235829	186.6898044	98.7686279	84.64818488	191.6549663	132.9930771	144.7682773	266.6310411	174.1252645	184.2353794	178.3063085	164.6004041	193.047373	222.4823148	190.3827288	211.7334459	140.2684337	108.5713884	183.139769	124.6687883	137.1900055	114.4463928	161.3353536	316.7188501	249.3278056	247.9733484	263.1192824	256.4599302	289.2493511	238.5134925	199.7560482	227.4520798	218.9260484	245.8178508	259.2982098	200.3607333	233.6631432	197.4156962	276.2810939	240.5298222	225.1464127	257.6811029	302.1130123	271.694117	239.0073505	216.9265197	210.0387977	204.4807735	240.3861172	234.7548281	245.4526603	184.2880387	194.5398331
Rv0046c	607.513877	626.965837	880.3304036	961.1715151	2169.236981	2565.141391	2982.340579	2821.913962	3052.822801	761.0994267	446.326793	328.5513708	382.3550966	434.3048319	514.8737345	630.0230015	560.7012584	835.7847223	946.9402695	1908.199033	2527.801577	2550.472073	2836.49806	1798.736385	484.9522016	375.9184733	311.6719709	274.380011	395.3602661	469.9768995	995.0608821	910.8422176	953.3197615	1182.685131	1372.81492	1466.552872	1269.95184	1095.918469	1310.441071	1684.730403	2245.258214	2596.571	1751.668589	2401.702181	2524.696509	1073.887917	900.4606289	934.3685103	1287.363326	1453.201831	1482.43663	1360.667778	1088.234188	1395.898872	1325.585937	2077.593519	2136.327771	1827.342352	1844.416121	2204.784775
Rv0047c	284.0872015	259.906744	410.8430687	301.94637	1394.376335	2043.624803	2110.833309	2386.876985	2442.96944	1237.512808	808.0054011	675.3555956	731.4619239	756.0121148	413.7378224	200.4465254	217.2587021	351.3928772	516.246722	1084.035248	1772.032508	1915.315901	2066.226386	1806.987469	1172.570995	886.7820395	685.6783359	439.0080177	426.5729187	498.0352219	542.1959199	387.7843104	293.1596029	288.8004453	386.6454721	341.1427604	305.8273004	262.0241431	303.6759671	355.6159163	509.9121217	668.4331013	630.8387444	844.4408529	763.2480086	526.7113252	328.2357049	282.686251	286.3412862	312.8208153	314.9589393	286.3813857	247.9556005	276.2048658	272.1167216	470.4993234	474.2165199	588.7852159	752.5094915	701.424176
Rv0048c	189.1104714	195.6153347	217.5835555	185.7849631	265.9505666	266.2242506	186.33563	186.4444187	177.7998137	249.8265294	146.2105012	146.0228315	232.7378849	96.51218487	275.8252149	185.9360867	207.5255122	210.0423259	188.0218055	189.7474179	191.1782705	196.9476505	251.8897891	218.6537349	275.0475173	154.2229634	135.057854	98.77680398	436.9771362	161.3353536	122.292648	135.8040814	109.8430091	107.2301185	111.7472463	109.2017831	99.1156069	111.0862812	115.2505176	108.9073744	95.0373847	83.44198445	124.9774871	112.3949296	115.3908647	131.1392717	114.7705751	102.0024406	101.6133773	98.28233438	110.2916713	100.8033982	105.5542835	94.37640727	81.00584488	100.6745277	102.9626439	95.62112841	99.82268765	122.1277841
